ID,Is_Lead
ZPEJPCP2,0.6084687272384685
KUMCKKTE,0.41567257896378657
6SFZ5JHH,0.08717285496780107
NRQFHPKV,0.03563362798562573
8EWCUWSW,0.051423617979533494
R6SVGRLU,0.08653767657365598
JUFHVABP,0.020821207939343108
YVH6IRPM,0.043544319542697364
GDSV4DRI,0.8283774994353904
PNUJ7TAV,0.9908223106356081
H2RVUWHG,0.0495116865816152
WAKWVQSQ,0.11028928713472341
4FQAXBZV,0.056479146825271886
XVSULNG4,0.05436432090627846
CRIEYTGG,0.04693280255389314
W7MHSOXV,0.06927716761828168
XB7EG9PB,0.19041769298785902
MZMPMMVM,0.3996180930603868
5RZQUHQN,0.06650332231850874
RBQ9TGRR,0.048530892293558524
RKMJMKSU,0.0452840711856711
2KMN6ODH,0.05951722464025258
PVNNBJYB,0.034706613138991066
MUVIMBYY,0.04925114633212926
MLFC5SXM,0.04637907163889901
PWXYOHAE,0.6355717341645025
JZPZQVOU,0.9922122119192783
P9SHDW8M,0.0808160778485133
23C7SH3T,0.09891435598098135
EFPNSKCP,0.3889633801086824
GBEYR3KX,0.04279449542710479
BGPKWEUP,0.1941970417594112
G37K6XKW,0.3526506516512871
YX2QJIKG,0.060905069076731565
L838REDS,0.06170786661617672
RUXR4MQR,0.09241810710764137
AA6VH8SN,0.9903749768489658
AGJSKFEU,0.07790636492773603
RJLC7FR7,0.45858933742476493
A9VFH6BU,0.020817062225428933
HFCEGBO2,0.023079561733359188
XHLFTQGU,0.14794855396757114
7CC5WPKA,0.0613797986760965
4QUGGPMA,0.41413784977210494
AICGAQ9Q,0.6563154460051144
NRFU4ZZZ,0.06438638935655482
SZRIR3RX,0.2840731956751152
P9SYDICV,0.07182532637487064
UAVUJX4C,0.251391176694613
N5PKZELV,0.2920237179818532
HL3WVWRA,0.05159896133634346
E4DENKLW,0.9905511377936561
AAA2YUVB,0.731229743334645
TABKHEDT,0.040951230089651985
K7RRFA5H,0.05406448677993033
N3QR8MFG,0.24984594180293931
F39JBYJX,0.4450630575764964
KGBBHVTN,0.022383372973669945
ANUB2CAV,0.057869134978934235
MDGVVTRQ,0.18927512651511372
VH3SKMKV,0.0618338121271661
7HKKVDSW,0.9932610134184282
BTYLKZFU,0.060719279008173754
GN5SQBEE,0.22122668529406067
JMEGEBAE,0.057788381107321644
2SPDEVRA,0.07021830441006437
5EPMWMC6,0.05719711184007379
9Y9WOXM4,0.14800107017915984
PYAYSDXN,0.043040684535302264
KUUKL7NJ,0.1739769843737091
83CMZGJW,0.06626516873279116
K9FPNNZB,0.04265496242801247
UDMJB8T5,0.5886343527614951
BM9UIAD8,0.019471058612093747
4TDFRY2R,0.05602298649335182
FZHAHCJO,0.38777340291203116
MWCTTC7G,0.0474354045451453
UGXV7O8L,0.23150116172602916
OBQ3VTUP,0.023590410737217116
N3FWNHED,0.16919784165963914
LGJXBTSE,0.06618922480467669
C9JK9B9Y,0.6078820291152547
UOA7AAVN,0.05085135374021943
KCYLQOZU,0.3542203751734238
5PCNHPSA,0.055691039798293096
DY8AZUQP,0.2682622367447957
XGVH62XR,0.6734099629982139
BVCRVF85,0.27206296457175677
NSPTAQ6Y,0.25707461381933966
C3SFEKAM,0.04890927045050216
WRZKJA8C,0.43399369591232667
BXRBJPNR,0.06392301351143648
CMVUTEWY,0.6713636750938524
OWU6ZSAG,0.05659238684656947
OMD8NBUW,0.19181615694417894
9F85LA4B,0.052918055184296355
SCJXHCX3,0.04981779900234314
LZHZVNFI,0.05645428846512796
548IHSDQ,0.1952194353174368
MJIH4YDX,0.4605439684979286
AEPCQRXJ,0.42301788567950416
BN6OJDIA,0.6092366873362112
S8BDO6ZK,0.053943003996793006
MRAV4JKC,0.4745359968716016
HO5W9PBO,0.059309490105630865
BZM9XNIU,0.3280130916537183
JAHG5UT7,0.038154608080702326
NNBTNT8J,0.05389486517877277
27JDSREM,0.2785065422256774
GBWWK36O,0.12717011930286018
CBLLVRNZ,0.5202897739259492
AS77VNTJ,0.07971496899995725
KOJDDFRP,0.5369869321148689
CGRSS49X,0.3087298765293758
NOXNSAJT,0.054899700417595586
EPKHLTB3,0.04272298725557808
BYUU43QA,0.04948215975486772
YD4QEYGG,0.04989404688118406
BGKTWL6Q,0.05239754186435677
AJYJDQRM,0.1750665998978452
KNITLEQM,0.6007551072424807
MZP3HCWU,0.4282674696333457
KD2Q3GQE,0.08583869140399181
WKXGYLCK,0.1158383370500699
8HWNLAS9,0.8010330502939262
ZX46YTSK,0.048238275477880954
SGAOFKMF,0.04265496242801247
K9DGBMZF,0.5788050991227264
8ZXLQPAS,0.4786621844234064
BHIUJVVW,0.06269129214402021
GJBGL54Q,0.05930453372877805
XWWY9P7V,0.04646240758531297
ZKY2JNBH,0.2428796797343694
9CGCGVXD,0.3475374868104924
MCM9XYXS,0.05525761178619126
CJGPXMM4,0.05233372330865418
NS8BX9D5,0.0567254089711667
GSIEFAQW,0.041085233348973745
GMZKU5EA,0.3495704168747551
ADTY9PU2,0.47937931295830644
TSUULXXS,0.5538578824144013
2HWZW5VM,0.20389507504591894
WFITCUHJ,0.46555602320759465
3U69RIWD,0.22511035674656857
42KEYMGU,0.06284630609393306
C6OONWYY,0.1963690781759627
IP7P5NT9,0.047548907105910844
WZLZLWBW,0.5521461048374748
ZAXIB9EP,0.06959789888200023
TPVRKBTE,0.44096114146824333
HEKNASKQ,0.03746114566482991
6FRMRDQQ,0.04661942860448797
XK6NHDNT,0.21455740292512238
BE35TPQP,0.04797031850323339
GQZWGXV9,0.022665059903595148
9DXGENRA,0.14754669113332322
XPEMMIZJ,0.45506641168848355
3HSNSC3T,0.02950836342577488
82FT7CII,0.5428024130223669
NR3XLVF9,0.06468560038391577
3N3KEYHC,0.4748740071492905
N9YHVCQU,0.37254431111892816
X6Q4YVPL,0.4631037515409826
LK6RK6WX,0.08278723846719886
RLJVMYWJ,0.06491717532948081
JEDYFGE5,0.05083625211308413
CDH839DU,0.44678755884755966
7WDOCWXC,0.51521191073109
B8TKJZNB,0.06305906612563293
BTVORDPX,0.0899819663658475
SWWFU4ZS,0.04757662372135806
KTAMENQR,0.05788266971506569
FBJTMYUB,0.04937329154374562
J7U5JTZR,0.05122175950633889
VZ82PDTJ,0.13265334278126936
9TDOM77X,0.1842111367906175
KWNFDAGY,0.19086746312262756
CYAPKWL3,0.05610223093506564
CNMJKBC4,0.03913583369031767
DZRKR4PM,0.25782259583677786
2S2VPD8J,0.07404444483224726
ZQYUV6HX,0.06919827510312378
MYKZWFD7,0.6594707990854943
TDBZG99R,0.060816376089764555
ES73XVNM,0.029657139022838206
H4Q6U9XV,0.047595234203458014
TZ6T5FGD,0.3540063447269181
M8NN2V3A,0.6056728939417001
JHY7HD2U,0.04410469295009484
ZAKWKDDC,0.02755517480273886
NVN34S5W,0.056638979277528624
ATYZNK2T,0.056493040976421556
RQENUHYJ,0.16026411278331354
SDFTYSVX,0.669030009880983
DUCJOJFZ,0.33023772688369973
MB7XMP5N,0.24872038301275404
MW7CRMF8,0.07218976456069472
FNVSKYNV,0.4981077984322801
DNSDFKAI,0.05504194476727577
NPWUN2GH,0.41959378510153544
PXETYN6X,0.5844496263237916
DUZUFNQV,0.290071608752269
4QWHP97Z,0.15459858408073993
TAJZIMXM,0.03756532108814226
NB8JK6R8,0.11681895098081607
ZM9CAT4B,0.07044059401364322
EGEIUUIS,0.05342107259285795
HFWMVBMX,0.05914262828078143
APJ8ZXT3,0.03403521474195572
AZIGESA3,0.44420455302584544
5MERZNHU,0.6133477351715919
WKXRPCTH,0.22445952451233767
3APXB4AT,0.06303781607665286
GQVACVJ6,0.5435837900515322
4SWR7RQD,0.28837810402165037
4FKCOYXR,0.021331530448389462
FTKFCMHC,0.03289828423222129
5TF7R4GH,0.06011745189056728
ES5A8VCY,0.05194651017227078
7BEMWV5X,0.14911539321898884
OTKDV9GG,0.3685442154218957
2VRFZ6JJ,0.0649099568310514
JD7IAU3E,0.4735152802437761
XE52HIMJ,0.10002581507192658
UNDDCFXB,0.032741165306293334
MRJEHC9M,0.18234276864103527
HBBWQND7,0.0463139487780577
QJVIDWLG,0.04182013454064335
EFJ9Q6HX,0.027682506289880598
4UDIW4W8,0.026798844625778473
GC268ABB,0.09894562274101266
FZHOOVYZ,0.05838655045857705
A3N4K7H3,0.2915116673823534
Z89N3HTW,0.06373677977701443
5MUFJEPQ,0.44614767937721544
MHQAHKLA,0.08210323672219798
P88K76MX,0.20990459714675502
GXGHDZP9,0.3745882349797103
FEUTJJHY,0.0387369857331864
KF9BF42N,0.3172900930599827
U4WVJ6CS,0.06355648729156256
6NOQINAX,0.7180797612713237
UNNPX4MO,0.3318179782924977
K7ZRWZTH,0.03517810185638881
AGGEJKZG,0.0429629487424849
8BPXLIVO,0.6177296237417461
3GGRS87C,0.5004839132398932
2NT7QS9V,0.7311400181968134
RVEWDCKE,0.4675276770321511
ZWSXINTT,0.6798058227874857
WU7N49SU,0.608538181504325
PN6C7BBC,0.02449500938440266
WMTSO3CU,0.1805423302400231
YPRVIVSG,0.0533227684128891
7J5TRJW3,0.11282897504601867
9EA3SRCQ,0.22395694716581852
3TE6JBBX,0.05406975230406042
MRGIEHVY,0.03617681255985773
FS7MV4TM,0.2737484111748721
MFPKGAGD,0.07955918396202953
ZWGWDFIS,0.27697860978290473
3M7XSQWQ,0.04854877496296554
KO6TICA4,0.1656639456643812
HQYBDFUT,0.4486059831533074
DAZ69DBT,0.06380847188883991
XXDE77TH,0.15887976882000784
GNVBUCWP,0.06408616960414344
AJY7ADEK,0.05811910386227818
GGY56BQW,0.06727789729336235
5RG7EV6V,0.17392528752312209
GIKCJZKL,0.5671861109105654
JPCNGRZI,0.03996841235076318
6CHEAIQE,0.05277137680119643
RXYQYRPP,0.3916053641939919
A9AZA8QN,0.03501550418941597
FN4SR5DR,0.11926210213579008
GJW2EPFM,0.04345557434340297
RJYGSBGH,0.3863187767148683
MRV99HOQ,0.15960139317452504
KCZLYU9K,0.053163493205015004
ESG42STA,0.694723285505891
XCR2QYTC,0.4753709112729605
B9ISBORM,0.24539415133683795
FMEGQBPC,0.051967305120104175
HRY2D84P,0.019990822447093274
G7BCNOUA,0.18561215779152773
IYGMENIU,0.2298121227317266
HDMGU9UP,0.3102494530059798
6EFXXEXH,0.06504036490885984
KQIMGNSX,0.05879485269682968
ECHFEYQ9,0.053943003996793006
YK5CFGGJ,0.9329379733078221
76WMHFJX,0.24766480829091006
NBILDSVZ,0.04925997696872065
KFZPXSHE,0.5570076033168442
4JFTXPQK,0.3891967920672313
HKKLG7FA,0.13997923121760059
BDJTQ53N,0.048814288327211325
HGZ9YMFJ,0.6364439219448437
7DEGBVSB,0.05103087375419707
YUMROLR2,0.06648098346717515
C5AWYL8P,0.4507297974268288
MB7KOCDJ,0.5175101855363463
HTZZJTUK,0.023049042309327125
C4WYKEOJ,0.16146195047075962
4IKS3KLJ,0.23308752005896807
AEKVMX8F,0.6062884125010348
FZ4BT2EY,0.025265223806543852
ZSEN5WIH,0.04393848748802632
ZAJSV8FM,0.06000137521722265
88BQ3TG4,0.060084229457812444
VNSIRB3K,0.08206543025243081
GHGZF4LM,0.19137651554441007
5LEHF6UK,0.12457538663353918
TGRK2G2X,0.6069779568753019
V4LBVERH,0.33704654080977653
GD4RANRO,0.06576570930295628
G3HQMNNC,0.21846243031727053
GZVSDU2U,0.4971821287824967
PRXIE8HG,0.33062801764126454
THEVNUEC,0.20633361008519482
N2FEOWGV,0.3472363021669284
H4MKAANU,0.5307071768576118
RCB55CGX,0.26939696304811317
DDIU7UZN,0.05535490858065469
FNPO4VVQ,0.12696601507868624
ZXSZSG52,0.19031275070638368
CFNZGONW,0.0388201433406464
MG9GD9YE,0.508943678821414
HGGZK7HQ,0.03951469187269583
OGTMUQGC,0.06035108349571754
3QSADXUY,0.08114651180117212
URLEJQC2,0.16926127698788837
4KWXS7PJ,0.04846176317715753
2HC6KD6Z,0.061741166862065266
FJLXTEFC,0.030986358360016075
MERSRKT7,0.6285416634744747
AEF2WERE,0.44618738488918663
JXQXVSJE,0.47970289993140086
QS3MN5WB,0.07969811131697738
F9ZBJYKA,0.2709085437151885
PVY4DVPE,0.06328114754729115
QYB4XVOE,0.05663291400086909
8I37OTXK,0.20293956563397467
X5JARLUM,0.02952541584579776
MAOBZOPC,0.05524116745738757
HJSUJOOH,0.15978806417526567
EYH9IPA9,0.5993739030039245
H5HPYFKH,0.06534415830454013
3EGWXIPW,0.5777470307364285
5JI8GRLJ,0.15052273680332098
9UXVGH3H,0.4958795066379044
IZFPUQGB,0.05801248241730755
USQVFE9E,0.9932109211962695
5QM2CGYE,0.16030819937745897
XJUND4MM,0.1903245546472687
EIIMM8CB,0.05144097639884298
QM8XF7RX,0.6119813351126818
JUHHZ98Y,0.18129737027387974
ARWVOVQC,0.1290736929104361
XM7YBVNC,0.06128707106421689
EWAYDCQA,0.9913616448455992
FFEWXJ9T,0.0654398775118379
HFTRG4ZC,0.046776831741027314
B45ABEZX,0.24487085303682285
TKMZGVHU,0.6440985046470377
GYQBOAKP,0.07647136957431795
KFE2TLAL,0.5335984464978221
EMKBDV88,0.5510659298789675
NSR2JNQJ,0.016651019379425733
2VIOBUAJ,0.09280428309079537
VTISE42G,0.1414703492404307
CWJ92F5M,0.05108662142564618
MTJRSKMF,0.06911044700449868
G4IMF4TV,0.19451406973852725
7JYJ9FSV,0.05283360828586317
S4MNVHPU,0.2750878440134491
UMZ3YFEU,0.06468962249362044
CXNSXZSM,0.0696557517525301
NTDZ4YCE,0.05530454621270695
62ZCRDVC,0.1832929121110597
6ZYHGPHS,0.05746350892053547
FL3KL5AX,0.055195638651980856
FHPNCIBH,0.46543632533497803
UBDAP3CH,0.23842761284492112
POQYVTWM,0.48185123907883476
GSMKMW6J,0.05955539371099918
2VPFZYIT,0.019473874635202473
DJJQBGOA,0.04846026209926727
5H9R4HFM,0.2258218373755582
DFMOBKBA,0.06048875569258274
3M4FTKIG,0.04410684244821539
FDEDFMBX,0.31809414833808153
BEOW9SDD,0.03630276576877712
EOD6VDYL,0.05144650615100405
U37XNUAC,0.051608173714682896
SEYYYZMX,0.0704313333167118
ISFZ9YEJ,0.07595160951377217
6KP3PU3Q,0.055344902907988484
GGYSETOF,0.9850590858689213
OB72PME3,0.07002937047210231
FOVAUJAX,0.4498014670387384
FKNTMAG6,0.5620269856352773
GLMY3X9Z,0.4554983597322077
LX3JZCEX,0.06085399113997414
USXQOPZR,0.01949011972277806
OJTQQABY,0.04211335568666245
DLOB46DF,0.037503523104665905
XPU5QYFT,0.0618481032098255
8HAADVGW,0.057846522265379396
6R6ZUZTV,0.053525287441588125
JOWSRVF9,0.6387006686486526
Y7FK6ACM,0.7482941254814923
DTOMB6CN,0.055956817864091145
MEBUTKKV,0.1788624376668643
JXL3RHWI,0.05529139784239681
9ZWGKOEH,0.18243703211279902
D9TG8CZB,0.5828243934815361
TUDCZV6T,0.039816631863434475
4BY9WJGC,0.29102134874748775
BM85FAQV,0.05964611665609901
NWHGWT6C,0.04976212798516283
9C6RDTAY,0.3966328224717796
3RFWMDYV,0.28422404860098377
CWJIDUMA,0.0587149769887376
2G5U2HSV,0.051883363305908904
DPGFTRRG,0.059059262172002636
TMHVXKP2,0.5591721821567326
USBBHEFK,0.07024661739642972
ABM2KVQ6,0.06147533851459582
8DNF5SM7,0.04956087675922636
2C4X7DT3,0.040618701577087794
2ZTFCGCH,0.10474557897538812
BHHXRMPU,0.05909045864404644
2ZRVPMSJ,0.3445458206929701
KXXPTWGD,0.5318157275190014
ZEX7Q76B,0.277840290846837
2SN8RUGY,0.4857961411842711
3Q6AMVST,0.06929630698235044
XLYMEJPZ,0.06254642927014646
NVZYLCGT,0.18835547371860448
YV96FAJ5,0.059085781265213466
JRPU8ESQ,0.13062994248757973
WRUT87TM,0.09703126502018493
BPOPXSUM,0.06260850492396693
U6DLLBRU,0.6143368967953539
4PS44CSK,0.5079329342599863
TWQKORVB,0.5389751116188819
JWXD5NTR,0.5778673612950334
2ZDGSPJZ,0.2470401267792072
ZQFPOOXI,0.3262172130050762
E9VBRQUY,0.5907315978772102
ZZXHTGYL,0.5307670793411684
ITCMQQBQ,0.06190770978014998
H7GM7RJS,0.06420457927092126
YIAYHUXM,0.2504773267136135
DCU24T4A,0.6065073509728849
YCNVE6EC,0.5099730198445601
DLF4AWLX,0.05355639083220156
FGAWWWC9,0.26012523198389914
7FKS5SXW,0.047646029014162844
WOMFZTYS,0.03763415743310959
MWEXMHJU,0.06728833145338449
XYAF9DYH,0.05141090010792921
2NRNEBVS,0.4572471673116394
YADXVBRS,0.558389419162905
KS64UMAD,0.597371460312336
MLASHMZQ,0.05674793451289308
ABFZZ4ZA,0.043549088108705634
GF9SPAMD,0.11649005149767733
QV3DEYFC,0.5727256126407102
XHNJBK9F,0.06532902369932514
FDUE2ZQV,0.048989594984578284
AEGEQXKD,0.06466320133969879
6TKNXBB4,0.05643498950173126
EDATBDJN,0.03906712468014971
XG2Q2OXB,0.06514342973608865
BBJJWDWP,0.03640908608881247
GECWTGDN,0.04503365210848246
UD3CXG35,0.05025962092596901
OLMGJ59M,0.9496598212551105
MIFKXSXT,0.046581172603465774
PVKPSWAL,0.5498672093725273
QWTZH9UE,0.7302688368016196
SVTLXJSA,0.5801976538951515
QSG6WOPX,0.05688428697069186
A4RMA9QY,0.3270529496504611
RXMYYPZK,0.05556950642209441
3NFRECQM,0.38606617310006014
NDQSAV9F,0.08199370066971179
7DTMP7FE,0.02059511105511119
DP9HVJJQ,0.42317535841695125
9AXJMRCV,0.15087383641098132
PSKYNNUJ,0.1895056265392049
ID9SGQED,0.050161464982725
OLVSSBH2,0.0416873322703328
3CCG3MKT,0.2325566194452123
ZYA5GERR,0.22234089052450604
CIY2UVJG,0.5690094511720553
VRQZSLTR,0.044794681456209885
5HEPFY8C,0.44571207788898737
TKL8GS8J,0.12829077713877576
BGRXSTLT,0.6038645193298037
AECLARSZ,0.31293651350163054
ASBMRGVJ,0.04661045113109486
NKUQQGMU,0.05640533069674828
DJAW8QVQ,0.05830656307952096
JQYTJDWP,0.020455912565039005
JUZXVGDY,0.04838044060890792
PTBW5CGS,0.0276227481419961
GFBITTNM,0.4045916883025075
JXJXOFRQ,0.05880887442196616
UTVEN5TM,0.30612046869914383
6FAUBRHB,0.04399786937829963
EHYCJC68,0.1792569242761378
AVY6A4C7,0.07379652964244614
C8NDMGWC,0.06399709297414807
868AL9AG,0.02413411942899103
KMFRMJ3E,0.1149870643555538
MPFDYSN4,0.26045286347851765
MUKDSSSS,0.05904126040032315
GEUTX7GF,0.3934633420757581
3RRQVEH2,0.4250353777682329
K4NUXNGZ,0.5553972549667697
XHZCAJCO,0.18445749160824418
KP35VKPU,0.6483320966812481
GGX9WDGH,0.049557650839995915
QM2ZYZKZ,0.048911328856921475
HOND6BMW,0.08243559694645604
MXZXUVSU,0.019864733914343683
LZK6MCAQ,0.657966207388999
KXTQ27GH,0.9878039956164244
L6HNDBWR,0.061140345534967284
8NZWPHZU,0.9876812759020162
ACVU9MV2,0.13139737735689264
HQVEZV5M,0.5577669826562377
U4HVP7RT,0.057794847736590126
BN3DORJR,0.6429250380539372
MUT9GLXB,0.020939900499493302
BKENFDKM,0.10285616988240105
HTIFDMGB,0.03287899066465233
ZZ5APHQN,0.07789202104161862
VK2KXCFH,0.03456103910021228
BF4RDXWX,0.058956870804458696
T9UNZQXC,0.02377289349332151
CTYAH7HM,0.07573232879610532
KYESG8QW,0.07051481507815845
RCYEXQHZ,0.04551303544055755
Q4URUPZ3,0.4004077777774187
5BRA2IGA,0.047848290341202755
XHPUSWVF,0.40832689327521865
IECWJAAU,0.04394394459238823
VQ2O2DN7,0.10198438118790425
LNCMBTT9,0.03314839688874407
MAEGVKMK,0.051096390462359524
GNSZGMCV,0.16761590382536382
DBCAWMJM,0.35580262882191493
HUXM8RZL,0.06405953854044821
UYNJYHMG,0.1912010876077764
DKXOHXDV,0.3321852080949019
NBPYBTYW,0.19108112740900673
JYMQNDW5,0.04144860326698908
OD7O9VTN,0.06405291474810641
IP287GLD,0.05343838804809332
OXQXHYPI,0.4012652761485602
GCBHDLXV,0.146432593474719
OVCZBXTR,0.05418975014731605
NPKHWQ9C,0.056420202874855
SAHWQTYM,0.48459647351064855
LHK5RFQS,0.33626251276217106
NPFK74VR,0.24727065640346813
MBJIFSNR,0.06670672759518241
XYTQBNHN,0.09782254936239261
5JJYUQTN,0.6643336585425407
KB4KPEKR,0.05530668513735695
3ETWMSYE,0.025212020095826477
AYTE7PRN,0.056076566454259735
A7BJ8IDS,0.11605792050861959
N6NKA9AJ,0.043562882302123275
J86QPRW9,0.495845721331523
IRMSSSET,0.11321951598913592
EWQZRESG,0.05513129561722848
H2E7VHHL,0.04745394959313879
AZ4JXDBP,0.05835112792956083
DFFQV6EP,0.1912763042256702
78QLPCVU,0.04182296599470648
M85LCUAD,0.14199629747798562
EDRZDDW8,0.0467328969517286
AMNCBUWQ,0.053832012330615
A7YMVDA6,0.22781724403975792
SNR548GY,0.3050523611247061
QMAB3MCR,0.0401800900987161
T7EHCQU7,0.5821862312460102
JCWM8RXB,0.6614647250987327
JMAH2SNJ,0.06261161749976694
GMWWJCQW,0.1645809182558894
H6VRXPZ7,0.13713470402756028
4QQPUHHK,0.04861740729518501
JCY8YKGX,0.09195998274255766
RGUSEUDE,0.05606154429875634
HC7JQ2ZJ,0.40200835527798545
ABLQ8SIZ,0.5406044705635654
ZP9MQVU9,0.12698665613663854
BMLRTW4D,0.505136875789968
6BFFUQFG,0.053408380296580536
8WFCBPOU,0.053687812693567594
4CLKBXFK,0.024322463386047207
GV3W5Z2Y,0.543693127366944
ENDYGTKK,0.07611301042753472
ONACXTFT,0.02775586251119862
A2A4RTSD,0.061182322809675886
EWW8ZZ9H,0.05252790031369192
GIVYANRE,0.5771295625241334
78FFGXFZ,0.0547326161964273
CDK7KPAN,0.3384449673236556
KS2RW77F,0.03994947536348402
DWSPGP8D,0.05752631681999524
CZJSICY4,0.1020714385363446
68SIJL5A,0.05770714678065724
RH3XHGLB,0.06356291978593252
SCK3KH7N,0.17166903463963265
MPXX8DL8,0.4578596143316826
Y2DKYMID,0.07104569553476348
OMMOZJMN,0.3655903188294878
CLDIQNQB,0.13227204672380102
JS5D6E77,0.26550616475849703
QXNHUXOF,0.6510719862549463
XJWCJJ6T,0.06026516112853194
SWDIK7H2,0.4506560326863514
A6UCPLMS,0.11435618824368843
GUHJ5MTD,0.05662122571708408
NDKN8XEW,0.18415568451444228
PTVD5NYU,0.34537655995302097
JAP3YDMS,0.05668865900007833
TXJJIDGI,0.024424160253715226
LZGRWAUS,0.07539335933257361
JJ2RVPYG,0.6545311122515528
QYTGT885,0.06794897483976714
5U8VHYBB,0.06208152126793528
JXQGQB9J,0.047724833980290114
4XBBJC5C,0.5838920137453627
ARBG9NKY,0.7861374140722585
GXK3B5CH,0.18236915896644734
9UBNOAYH,0.4212838475982919
IR3SDAMA,0.5893898675844471
HIH3LXHC,0.02145652836983178
TMBV5KEA,0.5799327041750098
HLEM5VBH,0.21821016411541938
FGJDZ9HR,0.5561479843238607
H9WNCCA9,0.5210772773431931
IGJJBCNS,0.4272035945468575
8RCBXPBT,0.06383550093880667
6HGGSFEU,0.05713416020026311
JZBPKCGT,0.9881514157431323
GAKBHCX7,0.05825283602461027
EAWXNZM6,0.045409223768224226
VJUWOMZG,0.053490811363568806
FTARJUYR,0.04365477973726022
JM9S4KPR,0.05849059746998909
MHISXVR7,0.023255107877024433
NVVBCJ6U,0.3115101725915896
3TWXN8C4,0.043496828203100274
NFMRVB7M,0.06167169389220161
WVHEPMN7,0.4047514135489603
JPXC9QTD,0.04995600916968115
X7MDWESK,0.9920153059435014
DIEOIXWO,0.04847615640749617
GVHWRSAZ,0.6338047155687424
J8S6JJCZ,0.058178391968560554
JYNUAPNH,0.09506496569345653
56UYEZQ4,0.244671239509765
JNRYVPGU,0.057694950412645406
LFRZ4WAA,0.9566559915210205
B2NTFJEQ,0.055719295514921864
G9SXPIM7,0.060040070772281295
M2K24NKM,0.9794861603737378
AFTVTARX,0.28892988334962366
ZUJ873U7,0.04108842214323924
AKT7YQ5E,0.07249712098359337
JA5YZKKY,0.5887905454309595
YGOV4PQY,0.6737169079799713
DP98KMFT,0.04904415743808976
B79BJNCV,0.06961479370860096
4W5BSPVN,0.05328811006090838
YHVKT3MK,0.08247387670463695
SRRYNULQ,0.10442526129940126
AURLJ6XT,0.04802494856077479
EBTRN6EV,0.4381448387300493
VBPNOEDC,0.05870483005772618
Q6VSZ3N6,0.24580248272754404
TZ7JPLC4,0.05655446610909559
PEANVUPT,0.4530547428590997
G38ORK9H,0.05666690947650385
JAEP5GSF,0.050436520379744366
CZQPTKQG,0.18046165678721615
AHFRGYBI,0.03978110413338313
YGGZFH64,0.08401192164574571
HEDWBFEG,0.06219320854479506
Z99MFAGS,0.248654646503198
KQI3MXOE,0.04088234621857743
JQ22ZUA4,0.05914212773142428
3VKTCKWI,0.053817749567001104
QEBFGAEH,0.02968275669636189
3D8W9UP4,0.08929694508025506
6BW7TGIJ,0.18227991790027412
AO6W6FPE,0.02303311988282154
IVWTRPYK,0.358988777938849
6XESSYP3,0.04618037113587877
FVYSGR9N,0.5811831523624292
DHFHIRGT,0.17267917507489372
2WVOTHIS,0.4758867454915782
TP92DHX3,0.0635745772191847
HDHCJSFC,0.3114306841852719
FCKEP3VQ,0.05388215509181668
XFNKZDDM,0.4547653381746879
AJ4HUFGE,0.05029198571527583
MCWVEKF2,0.019954711162952186
H9AKRAZA,0.6267361200603428
ZWV8I4PJ,0.03670481512966307
IV7M7Z7T,0.21389549745555073
ABEJSDIR,0.5209826823703337
YVHXRJDQ,0.31494392146826955
3GND8JQR,0.17917798346673963
Q6TBMIDV,0.036261183133332826
NFVX2ADK,0.10443003396823636
NVVGPMNG,0.2783621063717972
ZVXDSTIX,0.36314544271589116
PBMVZUXE,0.030000191189103808
A46EEOE7,0.5371066230529682
AUHNMGRA,0.46304204083268585
XAEVPL4H,0.050539374417710226
PMUYEWKW,0.04254345435512651
H22XJNJJ,0.03596987991370146
UTFVX2EG,0.6253978390313365
4OKF3SGT,0.057036959805519295
8UUCHRHS,0.050376821090664735
KETNPZEC,0.6485714207614098
SBBCPGFZ,0.6561499044595364
VWMELEHQ,0.1174264621946966
HJCGSZIS,0.5795418817962179
MM62QLNF,0.050135931578804
LYZH8VR7,0.5883780214638237
EMWQCNQR,0.4214647408650447
OYTC63CX,0.6328910543314515
3ZZVSNNX,0.024175109390139293
NMVYMPLN,0.9835440937143526
AJRNP8JR,0.042672329892325174
ZN2GJ82E,0.5603742328354113
BHHZLXNY,0.22554010000319466
N4ZJQL5G,0.07064686491597179
NNMH5NMS,0.04750985970040586
BHPROIGM,0.05871901295601417
DMIY2ZMY,0.04552412131913019
DM5JSMYD,0.05944335311344179
WYQMAXMD,0.3908616899778934
CAFFITZJ,0.07108054900658368
UMPKLLBH,0.06244957176593119
DSIR4RQ5,0.15569366889248812
CARUSRJP,0.9813682002246829
7CRWY43A,0.04331997584080566
RBLFWY82,0.1970813048952588
UREGJ75H,0.40702309397641506
BF29ZEQR,0.5363720767697305
7EKKECSN,0.05170948339473828
R8NYGBWV,0.05004307726384305
KSZNB7MB,0.0521998632247886
J3WQFNMU,0.18021383149262585
PSFNFTF6,0.054761789675881384
BDASURCA,0.5604110932797534
GW7NJCHB,0.2504628477048268
LP9EAOUT,0.06091789904983485
HR8VNQKR,0.06008365392004439
6SSZBR88,0.030169105221561906
MUZVGK99,0.06174790089670553
DYVDB6UJ,0.05371118007997552
M3SASA6Q,0.03065119935893244
MYB4WXVU,0.5683236459712437
KI8BTWPQ,0.07506958709175547
